"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","lagTFR","CWR","mult","p15","p20","p25","p30","p35","p40","p45","decade","xTFR","zTFR"
"612","NLD",1992,1.587,962039,488326,618680,636894,614611,574674,574580,491636,3999401,1.68382040210522,0.312923110235758,0.00623,1.583,0.240545771729316,6.5808681176127,0.12209978444272,0.154693165301504,0.159247347290257,0.153675762945501,0.143690017580133,0.143666514060481,0.122927408379405,"1990",1.62727029520481,1.59473285014937
"613","NLD",1993,1.572,972087,467578,612174,636212,624608,581178,564605,530227,4016582,1.69412923724699,0.313903712161236,0.00624,1.5884,0.242018462463856,6.56313565431901,0.116411914408818,0.152411677391374,0.158396367857049,0.155507344304187,0.144694668252758,0.140568523187128,0.132009504598686,"1990",1.63444415204959,1.59560116617503
"614","NLD",1994,1.569,981816,457396,594558,635076,634555,590010,561733,554862,4028190,1.70615388052699,0.315186473329212,0.00561,1.5914,0.243736268646712,6.52918832652961,0.113548765078112,0.147599293975706,0.157657905908113,0.1575285674211,0.146470250906735,0.139450472792991,0.137744743917243,"1990",1.64237118559041,1.60321317162755
"615","NLD",1995,1.531,988709,450623,564073,634894,641600,600043,562886,570390,4024509,1.71970369553155,0.317180058486638,0.00535,1.5742,0.245671956504508,6.40773176718327,0.111969683755211,0.140159457961207,0.157756884131704,0.159423174354934,0.149097194216736,0.13986451514955,0.141729090430659,"1990",1.649659252952,1.61411317214001
"616","NLD",1996,1.529,980906,450783,532742,634245,645335,608260,567559,588690,4027614,1.70481630066834,0.317701745996513,0.00567,1.5576,0.243545185809762,6.39552777371124,0.111923088955396,0.132272357778079,0.157474127361758,0.160227618634755,0.151022416745994,0.140916929973925,0.146163460550092,"1990",1.63388522810958,1.60488733167211
"617","NLD",1998,1.628,969367,452604,486877,624883,642151,627261,580767,560863,3975406,1.70688704499616,0.31871813847441,0.00525,1.5638,0.243841006428023,6.41319531488074,0.113851012953142,0.122472270756748,0.157187215595086,0.161530922879324,0.157785393491885,0.146089984268273,0.141083200055542,"1990",1.63295750091467,1.61291621710638
"618","NLD",1999,1.652,976175,451446,478038,608112,640829,636803,589335,557426,3961989,1.72469560112358,0.315230809575695,0.00519,1.5804,0.246385085874797,6.41434928737163,0.113944284045211,0.12065606441613,0.153486544258452,0.161744265317243,0.160728109038162,0.148747258006017,0.140693474918784,"1990",1.66009138016122,1.64004676370973
"619","NLD",2000,1.722,983491,452554,472644,581496,642876,645269,599941,559041,3953821,1.7412110968099,0.309668040106014,0.00515,1.6186,0.248744442401414,6.50708005523182,0.114459911058189,0.119541071788531,0.14707190841467,0.162596131691344,0.163201369004818,0.151737015914479,0.141392592127969,"2000",1.69224801394622,1.6724984935337
"620","NLD",2002,1.731,1014622,459367,480203,531807,645421,651036,620494,572354,3960682,1.79321490591772,0.297228608608315,0.00496,1.6886,0.256173557988245,6.59162488611522,0.115981793034634,0.121242503185058,0.134271572421113,0.162957036187202,0.164374721323247,0.156663423117534,0.144508950731212,"2000",1.78023543846588,1.75937040069523
"621","NLD",2003,1.747,1022613,467148,481009,512251,638881,649162,629772,578261,3956484,1.80925564213074,0.290948225747912,0.00475,1.7124,0.258465091732963,6.62526606018112,0.118071499846834,0.121574862933857,0.129471267923742,0.161476957824169,0.16407547711554,0.159174661138526,0.146155273217331,"2000",1.81523479408318,1.79611914976088
"622","NLD",2004,1.726,1021216,474135,479266,501915,621039,646617,638148,586426,3947546,1.81087490810747,0.284468882693197,0.0043,1.7272,0.258696415443924,6.67655172970263,0.120108796705599,0.121408591565494,0.127146080121676,0.157322802571522,0.163802271081832,0.161656887595483,0.148554570358395,"2000",1.83655602786209,1.81855278679263
"623","NLD",2005,1.709,1010626,479103,479293,494925,592666,646668,645010,596124,3933789,1.79836335909221,0.276474157612419,0.00485,1.7246,0.256909051298888,6.71288143131089,0.121791738194397,0.12184003768377,0.12581381461995,0.150660342992469,0.164388074703549,0.163966598106813,0.151539393699052,"2000",1.84800237172628,1.82829724013773
"624","NLD",2009,1.791,931556,494275,492542,493597,503856,615947,639848,630545,3870610,1.68471946282369,0.257699174032,0.00384,1.7426,0.240674208974813,7.24049331011769,0.127699509896373,0.127251776851711,0.127524343708098,0.130174830323902,0.159134348332692,0.165309344005208,0.162905846882016,"2000",1.78431978619465,1.76157380587307
"625","NLD",2010,1.796,924881,496101,500994,496343,498845,589543,641028,638431,3861285,1.67668716502408,0.257734925031434,0.00376,1.76,0.239526737860583,7.34782269286535,0.128480803670281,0.129747998399497,0.128543477106714,0.129191447924719,0.152680519567968,0.166014163678672,0.165341589652149,"2010",1.77571199382311,1.75573204041086
"626","NLD",2011,1.76,923106,491914,512062,497421,501441,561279,642261,642990,3849368,1.67865010567969,0.259487271676805,0.00358,1.7678,0.239807157954241,7.37175660260035,0.127790847744357,0.133024953706686,0.129221472200112,0.130265799476693,0.14581068892348,0.166848428105601,0.16703780984307,"2010",1.77285285035504,1.75431795820749
"627","NLD",2012,1.723,918736,487011,518909,501928,504091,536815,640065,642334,3831153,1.67864661108549,0.262589095241041,0.00364,1.7688,0.239806658726498,7.37594197506139,0.127118650703848,0.135444603752447,0.131012256623528,0.131576838617513,0.140118392557019,0.16706850392036,0.167660753825284,"2010",1.76410841218836,1.74718798940031
"628","NOR",1967,2.785,317799,148721,139271,103309,95251,106164,121850,129282,843848,2.63624847128867,0.235303040357979,0.01387,NA,0.37660692446981,NA,0.176241455807207,0.165042756515391,0.122426076734199,0.112876963623781,0.125809387472625,0.144398043249495,0.153205316597302,"1960",2.89121624739394,2.90967603568217
"629","NOR",1968,2.753,322421,146604,146949,107036,94667,104626,117651,129629,847162,2.66412681399779,0.238092596221266,0.01301,NA,0.380589544856828,NA,0.173053087839162,0.173460329901483,0.126346554732153,0.111746041489113,0.12350176235478,0.138876625722117,0.153015597961193,"1960",2.90931525515199,2.90976720358847
"630","NOR",1969,2.697,327169,146428,151583,111777,96556,101492,113762,129582,851180,2.69059775840598,0.244757865551352,0.01318,NA,0.384371108343711,NA,0.172029417984445,0.178085716299725,0.131320049813201,0.113437815738152,0.1192368241735,0.133652106487464,0.152238069503513,"1960",2.90811740495169,2.9045729971955
"631","NOR",1971,2.489,329149,147525,151680,126400,101613,96740,108350,124335,856643,2.68961866261675,0.266170388364815,0.01231,2.646,0.384231237516678,6.8864780935078,0.172212928839668,0.177063257389601,0.147552714491334,0.118617673873481,0.112929189872561,0.126482093474178,0.145142142059177,"1970",2.81038046590697,2.819849329893
"632","NOR",1972,2.384,328608,149949,147435,138004,103086,95121,105769,120857,860221,2.67402911577374,0.28026518766689,0.01121,2.5658,0.382004159396248,6.71668079231181,0.174314507550967,0.171392002752781,0.16042854103771,0.11983664662918,0.110577398133735,0.122955612569328,0.140495291326299,"1970",2.73082104823663,2.75699016524976
"633","NOR",1973,2.23,326960,150691,145807,145932,106999,94612,104288,116728,865057,2.64574473127204,0.292386513258664,0.01105,2.4612,0.377963533038863,6.51173932101786,0.174197769626741,0.168551898892212,0.168696398040823,0.123690115217841,0.109370827587084,0.120556217682765,0.134936772952534,"1970",2.64810026327645,2.68287687771691
"634","NOR",1974,2.131,321176,150817,145694,150909,111759,96523,101207,113006,869915,2.58442721415311,0.301946741923061,0.00986,2.348,0.369203887736158,6.35962967345007,0.173369811993126,0.167480730876005,0.173475569452188,0.128471172470874,0.110956817620112,0.116341251731491,0.129904645856204,"1970",2.54525139786221,2.58069446622387
"635","NOR",1975,1.983,313558,150925,146349,152244,118769,98977,98945,109701,875910,2.50585790777591,0.309407359203571,0.01012,2.2434,0.357979701110845,6.26683578157789,0.172306515509584,0.167082234476145,0.173812377984039,0.135594981219532,0.112999052414061,0.112962518980261,0.125242319416378,"1970",2.43648943076861,2.47182947572261
"636","NOR",1978,1.769,281183,149579,150865,146467,146695,107438,94584,103634,899262,2.1887736833092,0.326002877915446,0.00837,1.9,0.312681954758458,6.07646194826857,0.166335283821623,0.167765345360974,0.162874668339149,0.163128209576297,0.119473523845109,0.105179580589417,0.115243388467432,"1970",2.06720620194357,2.09652413516598
"637","NOR",1979,1.751,271819,150289,151208,146636,151596,112144,96503,100587,908963,2.09330082742642,0.328101363861895,0.0083,1.824,0.299042975346631,6.09945777153179,0.165341163501705,0.16635220575535,0.161322298047335,0.16677906581456,0.123375758969287,0.106168237871068,0.110661270040695,"1970",1.96966192380888,1.99717718152071
"638","NOR",1980,1.723,263512,151704,151447,147170,152838,119136,98954,98361,919610,2.00583290742815,0.326233946999271,0.00799,1.772,0.286547558204021,6.18396475302832,0.164965583236372,0.164686116940877,0.160035232326747,0.166198714672524,0.129550570350475,0.107604310522939,0.106959471950066,"1980",1.89364815443331,1.91651405171095
"639","NOR",1984,1.659,254951,161163,151605,152455,147178,151836,111985,95991,972213,1.83566461259004,0.308196866324561,0.00833,1.6896,0.262237801798577,6.44300702801715,0.165769229582406,0.155938050612366,0.156812344619955,0.151384521704606,0.156175652866193,0.11518566404687,0.098734536567604,"1980",1.78857894171852,1.79405616702301
"640","NOR",1985,1.677,253847,162902,153071,152893,148030,153182,118997,98448,987523,1.79937986254497,0.30472505450506,0.00852,1.6804,0.257054266077853,6.53714107001462,0.164960208521726,0.15500499735196,0.154824748385607,0.149900306119452,0.155117399797271,0.120500484545676,0.0996918552783074,"1980",1.76371191203043,1.77000090320379
"641","NOR",1986,1.711,254184,162964,155437,152903,149386,153115,126933,101136,1001874,1.77595985123878,0.301723570029764,0.00784,1.6824,0.253708550176968,6.63123098857521,0.162659176702859,0.155146255916413,0.152616995749965,0.1491065742798,0.15282859920509,0.12669557249714,0.100946825648734,"1980",1.74970445936631,1.75526030390413
"642","NOR",1988,1.841,259176,162613,161607,153354,153552,147554,146821,106603,1032104,1.75779960159054,0.297359568415586,0.00826,1.7266,0.251114228798648,6.87575534154397,0.157554858812678,0.156580150837513,0.148583863641649,0.148775704773938,0.142964274918032,0.142254075170719,0.103287071845473,"1980",1.74469003583342,1.75234281770893
"643","NOR",1989,1.887,266967,159893,164078,154662,154480,147829,151656,111347,1043945,1.79010292687833,0.296128627466006,0.00789,1.7722,0.255728989554047,6.92999257960722,0.15316228345363,0.157171115336536,0.148151483076216,0.147977144389791,0.141606119096313,0.145272021035591,0.106659833611924,"1980",1.78045147118486,1.78298926517952
"644","NOR",1990,1.932,275453,156080,164764,156073,154894,148529,152821,118259,1051420,1.83387323809705,0.29575906868806,0.00695,1.8232,0.261981891156721,6.95925963412996,0.148446862338552,0.156706168800289,0.148440204675582,0.147318864012478,0.141265146183257,0.145347244678625,0.112475509311217,"1990",1.825123484817,1.8214339444097
"645","NOR",1992,1.885,293145,147012,164546,160710,154340,152769,148587,137847,1065811,1.92530852092913,0.295596498816394,0.0057,1.8926,0.275044074418448,6.88107898343823,0.137934399250899,0.154385721295802,0.150786584112943,0.144809914703451,0.143335919783151,0.139412147181817,0.129335313671936,"1990",1.91664794001853,1.89489077740081
"646","NOR",1993,1.86,299837,140835,164309,163663,154873,154011,147191,145752,1070634,1.96038889106828,0.297520908172167,0.00501,1.8964,0.280055555866898,6.7715135810457,0.131543552698681,0.153468879187472,0.152865498386937,0.14465540978523,0.143850279367179,0.137480221999301,0.136136158575199,"1990",1.94523747363807,1.91362469371983
"647","NOR",1994,1.865,303105,136770,162150,166252,156191,155120,147758,150814,1075055,1.97360600155341,0.299931631404905,0.00519,1.892,0.28194371450763,6.71055924514607,0.127221397974987,0.150829492444573,0.154645111180358,0.145286520224547,0.144290292124589,0.137442270395468,0.140284915655478,"1990",1.95036549946106,1.91502166265676
"648","NOR",1995,1.868,303926,132728,159202,168127,158227,155877,148836,152248,1075245,1.97860208603621,0.303515942878135,0.00405,1.8792,0.282657440862315,6.64833019879839,0.123439774190998,0.148061139554241,0.156361573408851,0.147154369469284,0.144968821059386,0.138420546015094,0.141593776302145,"1990",1.94339755964324,1.90635168884085
"649","NOR",1998,1.813,302797,129797,144211,168463,166193,156223,154520,146901,1066308,1.9877737014071,0.313845530559651,0.00392,1.8582,0.283967671629585,6.54370263113571,0.121725617738965,0.135243288055609,0.157987185691189,0.155858344868462,0.146508325924592,0.144911226399877,0.137766011321307,"1990",1.91793750800739,1.89802205047715
"650","NOR",2000,1.851,302387,129474,137305,164287,171622,159963,156531,148446,1067628,1.98262784415545,0.314631126197514,0.00378,1.8506,0.283232549165065,6.533853561165,0.121272578088997,0.12860752996362,0.153880377809499,0.160750748388015,0.149830277961987,0.146615675122796,0.139042812665086,"2000",1.91035779606985,1.89704608159182
"651","NOR",2001,1.784,300954,129683,135104,160921,172159,162568,156709,149989,1067133,1.97414755236695,0.31212604239584,0.00383,1.8296,0.282021078909564,6.48745833848362,0.121524683427464,0.126604650029565,0.150797510713285,0.161328531682555,0.152340898463453,0.146850486303019,0.140553239380658,"2000",1.91048845939297,1.89770521561001
"652","NOR",2002,1.754,296361,130323,134484,155761,172767,165422,156556,153018,1068331,1.94183918654425,0.307515180220362,0.00341,1.8092,0.277405598077749,6.52185829174554,0.1219874739196,0.125882334220387,0.145798446361661,0.161716733858701,0.154841523834841,0.146542597752944,0.143230890051866,"2000",1.89425221959284,1.88056598710423
"653","NOR",2003,1.796,292594,132490,135431,150917,173231,168694,157407,154400,1072570,1.90957979432578,0.302216172371034,0.00337,1.8058,0.272797113475111,6.61957150864338,0.123525737247919,0.12626774942428,0.140705967908854,0.16151020446218,0.157280177517551,0.146756855030441,0.143953308408775,"2000",1.87976990664627,1.86555952101571
"654","NOR",2004,1.828,290889,136324,134971,147299,171193,171631,158760,155426,1075604,1.89309727371784,0.296105258068955,0.00324,1.8026,0.270442467673977,6.66537328809271,0.12674181204235,0.12548391415428,0.136945381385714,0.15915987668324,0.159567089746784,0.147600789881778,0.144501136105853,"2000",1.88296478378888,1.87090886164326
"655","NOR",2006,1.904,287383,145741,135420,143021,166205,175082,163999,156895,1086363,1.85175765374925,0.284643346653006,0.00319,1.8236,0.264536807678465,6.89355865447852,0.134154973981993,0.124654466324792,0.131651206824975,0.152992139828032,0.161163441685698,0.150961511023479,0.144422260331031,"2000",1.87747622855145,1.87240615345022
"656","NOR",2007,1.901,289785,150355,136433,143448,162101,176455,167158,156908,1092858,1.85613775989195,0.279587100977437,0.00306,1.853,0.265162537127422,6.98816665458875,0.137579630656499,0.12484055568061,0.131259504894506,0.148327596082931,0.161461964866433,0.152954912715101,0.14357583510392,"2000",1.89767188477369,1.89486391854441
"657","NOR",2010,1.946,303928,156284,149912,151363,156153,175471,177839,162742,1129764,1.88313311452657,0.272194900881954,0.00276,1.9376,0.269019016360939,7.202464815351,0.138333315630521,0.132693199641695,0.133977538671793,0.138217362210161,0.155316508580553,0.157412521553174,0.144049553712103,"2010",1.94863959497083,1.93940269264896
"658","NOR",2011,1.881,308826,156500,156763,154261,156786,173902,179727,166258,1144197,1.88934423005829,0.271847417883459,0.00232,1.933,0.269906318579755,7.16174415690389,0.136777145893583,0.137007001416714,0.134820315033163,0.137027102850296,0.151986065336651,0.157076971885086,0.145305397584507,"2010",1.95616885922472,1.94213132173683
"659","NOR",2012,1.852,310767,157162,162243,157834,159003,170840,181858,170066,1159006,1.87692643523847,0.27336959429028,0.00247,1.9232,0.26813234789121,7.17257733028282,0.135600678512449,0.139984607499875,0.13618048569205,0.13718910859823,0.147402170480567,0.156908592362766,0.146734356854063,"2010",1.93851579854292,1.92346427708736
"660","NOR",2014,1.756,311912,157977,166815,168357,165373,166344,182249,177676,1184791,1.84284316811995,0.281678371966026,0.00242,1.8434,0.263263309731421,7.00211511387827,0.133337440949501,0.140796984447046,0.142098479816271,0.139579892149755,0.140399445978236,0.153823754569371,0.14996400208982,"2010",1.87761030209351,1.86498909781484
"661","PRT",1941,3.112,830328.84,377209.8,316759.67,312885.1,290476.41,266896.62,228766.08,205241.24,1998234.92,2.90871799998371,0.30194723551323,0.15316,NA,0.415531142854815,NA,0.188771498398196,0.158519735006933,0.15658073876519,0.14536649674804,0.133566187503119,0.114484076777119,0.102711266801403,"1940",2.86462403974803,2.93860316379907
"662","PRT",1942,3.143,802424.33,388105.79,315472.57,319563.83,289723.48,272286.1,231931.29,209291.63,2026374.69,2.77193074791119,0.300678503835833,0.13245,NA,0.395990106844455,NA,0.191527160260771,0.155683236450214,0.157702241138829,0.142976262697004,0.134371052571724,0.114456270671245,0.103283776210213,"1940",2.73581407986382,2.81343862516364
"663","PRT",1944,3.317,777320.16,391352.74,338416.76,305478.99,299655.18,278180.65,247383.09,212028.03,2072495.44,2.62545384418313,0.291983354134666,0.12298,3.2128,0.375064834883304,8.56598566751697,0.188831653110899,0.163289507647843,0.147396700665358,0.144586653469308,0.134224975665085,0.119364841642305,0.102305667799202,"1940",2.62956817049838,2.68893245424555
"664","PRT",1945,3.407,796120.72,386146.18,360514.08,290874.13,311942.03,271522.46,263169.17,206927.91,2091095.96,2.66503553476331,0.288277616872255,0.11701,3.2536,0.380719362109045,8.54592732551415,0.184662104172398,0.172404369238033,0.139101282563809,0.149176334308446,0.129846963120717,0.125852268396138,0.0989566782004591,"1940",2.68579056476236,2.73454705430983
"665","PRT",1946,3.316,829231.13,389083.85,361853.97,296616.72,302785.2,283286.54,257908.03,222139.08,2113673.39,2.74622273122339,0.283583037396331,0.118,3.2944,0.392317533031913,8.39727955704702,0.184079457044213,0.171196728743413,0.140332333937364,0.143250703458967,0.134025692588201,0.122018865932735,0.105096218295108,"1940",2.78925240099209,2.8289355674868
"666","PRT",1947,3.192,855559.33,387498.06,373868.7,296913.07,303840.35,284146.61,263685.07,226253.71,2136205.57,2.80352948897142,0.281224535895204,0.10574,3.3042,0.400504212710203,8.25010048618604,0.181395491820574,0.175015319335583,0.138990869684887,0.142233666210317,0.133014637725151,0.123436186902181,0.105913828321307,"1940",2.85855683713376,2.88837147566338
"667","PRT",1948,3.482,876850.61,395813.69,374996.08,308055.88,293988.95,293064.77,262677.13,238343.48,2166939.98,2.83254466051247,0.277831797630131,0.10503,3.3428,0.404649237216067,8.26098183947662,0.182660199937794,0.173053284106189,0.142161703989605,0.135670093640526,0.135243602824662,0.121220307172513,0.109990808328711,"1940",2.90427392788258,2.93132321800393
"668","PRT",1949,3.306,902037.27,397902.72,381427.2,321174.25,286369.91,293098.31,269561.05,242253.05,2191786.49,2.88087408094207,0.277191306165958,0.11293,3.3406,0.411553440134582,8.11705036144903,0.18154264651937,0.174025709958637,0.146535372612868,0.13065593355309,0.133725758114332,0.122986911010661,0.110527668231042,"1940",2.95692469621588,2.97950181795154
"669","PRT",1950,3.156,906245.06,406522.55,378306.11,344485.5,270128.16,304395.26,264877.6,255137.7,2223852.88,2.85257872813961,0.276373345344679,0.09759,3.2904,0.407511246877087,8.07437837658613,0.182801008850909,0.170112921318788,0.15490480647263,0.12146853887205,0.136877426891657,0.11910751937871,0.114727778215257,"1950",2.93179928865973,2.95097296059837
"670","PRT",1951,3.173,889111.28,406552.34,381363.72,347160.89,278073.5,293940.3,276812.03,249413.67,2233316.45,2.78678776579109,0.279957813412425,0.09345,3.2618,0.398112537970156,8.19316069931089,0.182039737360104,0.170761165530304,0.155446349754868,0.124511463657557,0.131616054679578,0.123946622074091,0.111678606943499,"1950",2.84741245384843,2.8742077085789
"671","PRT",1952,3.203,889149.81,405347.65,377156.76,358009.37,281251.75,289698.45,278225.54,255168.76,2244858.28,2.77257977728554,0.284766804967305,0.0949,3.264,0.396082825326506,8.24070065979095,0.180567144755347,0.16800916269868,0.159479720029364,0.125287084937941,0.129049772353558,0.123939022110563,0.113668093114546,"1950",2.81051279374431,2.84218421222742
"672","PRT",1953,3.043,896505.73,394072.7,382211.5,358836.03,292830.16,279192.9,285914.46,253898.93,2246956.68,2.79290658598723,0.290021697258534,0.09349,3.1762,0.398986655141033,7.96066725308716,0.175380639737122,0.170101855279204,0.159698686313792,0.130323010944741,0.124253797362929,0.127245203498983,0.112996806863228,"1950",2.80648044195419,2.83545630921354
"673","PRT",1954,2.963,890305.26,391199.24,379943.31,361851.85,305623.09,272555.89,284377.09,260225.43,2255775.9,2.76274643239162,0.295895944273542,0.08468,3.1076,0.394678061770232,7.87375914957528,0.173421145247629,0.16843131890894,0.160411258050944,0.135484686222599,0.120825783270404,0.126066197444525,0.115359610854961,"1950",2.74893004746624,2.7834440367633
"674","PRT",1955,3.144,890733.74,385478.07,382450.56,355849.33,326873,259211.87,291955.45,256239.06,2258057.34,2.76128336935855,0.302349421295032,0.09271,3.1052,0.394469052765507,7.87184692494976,0.170712259237846,0.169371500548343,0.157590918395367,0.144758502899665,0.114794192958802,0.129294967327978,0.113477658631999,"1950",2.71756013172561,2.76024571650032
"675","PRT",1956,3.021,904095.52,380519.65,377473.89,356124.76,326660.52,268864.25,280526.09,267461.67,2257630.83,2.80323450402208,0.30243442414365,0.08645,3.0748,0.400462072003154,7.67813037729022,0.168548216539017,0.167199120858923,0.157742689933057,0.144691734210593,0.119091326370663,0.124256847608694,0.118470064479054,"1950",2.75844699104589,2.79330606066094
"676","PRT",1957,3.138,901407.01,369846.97,378959.73,351506.56,334444.92,271941.38,276951.39,268384.99,2252035.94,2.80184208339055,0.304591710912038,0.08973,3.0618,0.400263154770079,7.64946751533694,0.16422782755412,0.168274281626251,0.156083903350139,0.148507807561899,0.120753570211673,0.12297822831371,0.119174381382208,"1950",2.74693014252614,2.77169801283665
"677","PRT",1961,3.224,901609.75,381282.83,367854.48,348996.28,331811.64,306782.8,259812.54,267041.96,2263582.53,2.78817678010618,0.300765671662963,0.09216,3.1638,0.398310968586597,7.94304011066207,0.168442203872284,0.162509859978465,0.15417873012123,0.146586941541734,0.135529761311597,0.11477935377068,0.117973149404011,"1960",2.75144044631637,2.77195835796785
"678","PRT",1962,3.287,912781.15,384274.05,352371.93,351805.21,327059.56,312319.52,262202.05,263857.11,2253889.43,2.83486313257168,0.301197015685015,0.07938,3.1936,0.40498044751024,7.88581280808439,0.170493745116858,0.156339492660915,0.15608805175505,0.145108963929965,0.138569140013226,0.116333146830543,0.117067459693442,"1960",2.79545895855214,2.8263705020049
"679","PRT",1963,3.196,926534.23,380741.65,343900.82,345609.93,329147.82,312112.93,270384.75,254966.49,2236864.39,2.89947823345697,0.301653400633733,0.07204,3.2032,0.414211176208138,7.7332534320378,0.170212218363403,0.15374236432813,0.154506429421946,0.147146971211786,0.139531449199743,0.120876683990664,0.113983883484327,"1960",2.85695453656738,2.89455262185404
"680","PRT",1967,3.212,941315.25,371415.68,330688.37,308173.83,320676.29,305360.2,294172.74,250189.2,2180676.31,3.02163449008166,0.288373894427275,0.0591,3.2402,0.431662070011665,7.50633475837346,0.170321325680839,0.151644867458573,0.141320299847711,0.147053594579564,0.140030044165519,0.134899773364347,0.114730094903448,"1960",3.04467831806382,3.09053134292359
"681","PRT",1968,3.147,922774.17,377589.48,326283.43,298579.68,311330.86,307435.69,291990.43,257891.82,2171101.39,2.97518080903628,0.280922182081971,0.06071,3.2304,0.425025829862326,7.60047924862916,0.173916097027601,0.150284750174657,0.137524521597768,0.143397660484202,0.141603561867739,0.134489541273796,0.118783867574236,"1960",3.0350873928808,3.08399928362485
"682","PRT",1969,3.111,901399.65,374331.53,329228.4,288889.12,304591.27,302300.51,294860.35,263178.4,2157379.58,2.92475075248464,0.275093171133102,0.05697,3.191,0.417821536069235,7.6372319866998,0.173512131787212,0.15260569027913,0.133907413733841,0.141185757399261,0.14012393220112,0.136675229863815,0.121989844735621,"1960",3.01226100243095,3.05565963007892
"683","PRT",1970,3.001,864617.85,377799.21,327658.42,284196.5,293501.01,302543.54,287734.67,276074.27,2149507.62,2.81567969040277,0.268758065626211,0.06044,3.1422,0.402239955771825,7.8117550355501,0.175760814469688,0.152434174669267,0.132214697615261,0.136543368010949,0.140750159331838,0.133860735045917,0.12843605085708,"1970",2.92987043534253,2.97003225974635
"684","PRT",1971,3,789067.4,375682.91,330510.66,277938.81,283263.06,293288.52,290286.19,270899.78,2121869.93,2.60311516832702,0.264484576582882,0.05503,3.0942,0.371873595475289,8.3205692408608,0.177052751767871,0.155763864375985,0.130987675573498,0.133496901009385,0.138221724080891,0.136806778726536,0.127670304465835,"1970",2.7273597600691,2.76358250769667
"685","PRT",1972,2.835,803697.84,380925.82,339806.72,289705.42,275474.89,297429.48,289621.83,280573.07,2153537.23,2.61239267268205,0.262442785816152,0.03975,3.0188,0.373198953240293,8.08898303114016,0.176883786680577,0.157790037370285,0.134525382688648,0.127917403127505,0.138112067837341,0.134486567478566,0.130284754817078,"1970",2.74603417133268,2.77452396367629
"686","PRT",1973,2.747,810564.72,377734.64,353973.55,296870.85,275706.77,294529.4,297176.77,283084.9,2179076.88,2.60383334432882,0.262761550661765,0.04406,2.9388,0.371976192046974,7.90050563136279,0.173346174000066,0.162441974052792,0.136236978476868,0.126524572184897,0.135162463841111,0.136377368200061,0.129910469244206,"1970",2.73564363978601,2.75376550847841
"687","PRT",1974,2.693,814962.54,382991.33,354998.72,310676.57,275898.2,295436.39,297462.18,290794.96,2208258.35,2.58336520271734,0.265627783089782,0.03759,2.8552,0.369052171816762,7.73657552520144,0.173435925194169,0.160759595905071,0.140688506849753,0.124939276240029,0.133787058928137,0.134704428945101,0.13168520793774,"1970",2.70170941648688,2.72230114490485
"688","PRT",1975,2.756,831297.28,384713.58,359260.14,318814.54,280778,294304.49,302320.04,290614.83,2230805.62,2.60851098268257,0.268778478332863,0.03939,2.8062,0.37264442609751,7.53050308410007,0.172454998566841,0.16104502193248,0.142914531477646,0.125863946855217,0.131927446910413,0.135520565884176,0.130273488373227,"1970",2.71421055259609,2.73611581586569
"689","PRT",1976,2.799,852407.46,391505.31,359113.22,326291.2,286499.73,292828.75,301333.59,296615.56,2254187.36,2.64700810850079,0.271845606480554,0.03399,2.766,0.378144015500114,7.31467347524152,0.173679134639456,0.159309392986748,0.144748926282685,0.12709668019787,0.129904352759746,0.133677260083652,0.131584253049844,"1970",2.74063876605368,2.77025114900615
"690","PRT",1977,2.677,859326.23,397514.87,361958.5,332945.69,296388.81,286131.04,304030.97,297074.39,2276044.27,2.64286757919695,0.276503628815621,0.0299,2.7344,0.377552511313851,7.24243626531451,0.174651642430488,0.159029639612414,0.14628260723593,0.13022102157969,0.125714180418819,0.133578671560725,0.130522237161934,"1970",2.71568612192245,2.7546218845644
"691","PRT",1978,2.445,863651.48,404791.35,362519.72,340707.07,303580.31,284924.08,302556.75,302791,2301870.28,2.62636883256514,0.27989734504066,0.02812,2.674,0.375195547509306,7.12695024701399,0.17585324139117,0.157489204821742,0.148013149550721,0.131884195489939,0.123779381694784,0.131439530988688,0.131541296062956,"1970",2.68377031251314,2.72960608182908
"692","PRT",1979,2.313,853223.44,410680.3,368463.8,339778.86,313771.68,284757.44,303450.99,304432.52,2325335.59,2.56847403260189,0.281056438825675,0.02546,2.598,0.36692486180027,7.08046870210223,0.176611196149972,0.158456182232174,0.146120354180792,0.134936084644883,0.122458642625429,0.130497718826038,0.130919821340712,"1970",2.61961252203229,2.66758626787324
"693","PRT",1980,2.253,832644.77,419417.9,373364.84,341271.04,319255.15,287765.97,304267.04,307092.12,2352434.06,2.47765218549845,0.280784146612807,0.02433,2.4974,0.353950312214065,7.05579261783389,0.178291033585868,0.158714263812351,0.145071458453547,0.135712688159259,0.122326901694324,0.129341368233718,0.130542286060932,"1980",2.52811493080553,2.5772609054356
"694","PRT",1981,2.137,801146.43,424991.04,380852.43,342474.34,321990.77,294739.87,301688.55,308498.81,2375235.81,2.36103926456043,0.279747007519224,0.02168,2.365,0.337291323508633,7.01174277297847,0.178925830526275,0.160342997691669,0.144185406163946,0.135561601355278,0.124088677325895,0.127014146860644,0.129881340076293,"1980",2.41323760367794,2.45649290411518
