"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","lagTFR","CWR","mult","p15","p20","p25","p30","p35","p40","p45","decade"
"1047","PRT",2001,1.45,549553,337921,390654,401742,379387,390222,367866,350583,2618375,1.46918260371414,0.298325870052991,0.00497,1.4896,0.209883229102019,7.0972797892105,0.129057526137394,0.1491971165322,0.153431804076956,0.144894065976035,0.149032128705781,0.140494008688595,0.133893349883038,"2000"
"1048","PRT",2002,1.465,556833,324572,381273,410014,384593,392486,375944,352954,2621836,1.48667994489358,0.303072732238019,0.00505,1.488,0.212382849270511,7.00621545059291,0.123795691263679,0.145422139294754,0.156384304739122,0.146688427498898,0.149698913280617,0.143389594162259,0.134620929760672,"2000"
"1049","PRT",2003,1.439,562780,310757,372466,415279,391411,393602,382535,356455,2622505,1.50217444771316,0.307602845371124,0.00411,1.481,0.214596349673309,6.90132894736842,0.118496246908967,0.142026802618107,0.158352033647219,0.149250811723905,0.150086272476125,0.145866261456127,0.13592157116955,"2000"
"1050","PRT",2004,1.404,564869,300064,362697,413898,397990,392922,387642,362575,2617788,1.5104672341687,0.310142761751525,0.00376,1.4614,0.215781033452671,6.77260636218309,0.114625019291096,0.138550944537908,0.158109824019363,0.152032937732162,0.150096952083209,0.14807998203063,0.138504340305632,"2000"
"1051","PRT",2005,1.414,559117,290040,352376,406068,406480,390170,394630,367200,2606964,1.50129384218578,0.311683628926215,0.0035,1.4344,0.214470548883682,6.68809777130726,0.111255851634315,0.135167190647819,0.155762795343549,0.155920833582666,0.149664513971041,0.151375316268272,0.140853498552339,"2000"
"1052","PRT",2006,1.373,550257,285901,336869,397174,414319,390325,397618,372270,2594476,1.48461539054514,0.312777223608929,0.00325,1.419,0.21208791293502,6.69062173493477,0.110196047294328,0.129840861892729,0.153084476402942,0.159692747205987,0.150444636990282,0.153255609225138,0.143485620988593,"2000"
"1053","PRT",2007,1.349,542705,284277,323098,383818,420106,393872,399077,379956,2584204,1.47006002622084,0.311091539212849,0.0034,1.3958,0.210008575174406,6.64639526667342,0.110005634230115,0.125028055060669,0.148524652078551,0.162566887134297,0.152415211802164,0.154429371674992,0.147030188019212,"2000"
"1054","PRT",2008,1.393,531817,284330,309908,371560,422677,399716,399476,386118,2573785,1.44639859195698,0.308587158601049,0.00329,1.3866,0.206628370279569,6.71059834679974,0.110471542883341,0.120409435908594,0.144363262665685,0.164223895935364,0.155302793356865,0.155209545474855,0.150019523775296,"2000"
"1055","PRT",2009,1.344,523271,283674,300409,360022,419088,406154,398779,391398,2559524,1.43108523303552,0.304396442463521,0.00356,1.3746,0.204440747576503,6.72370853802332,0.110830763845152,0.117369088939975,0.140659747671833,0.163736694791688,0.158683411446816,0.155802016312408,0.152918276992128,"2000"
"1056","PRT",2010,1.39,513411,281288,292602,349698,410001,415113,396620,398926,2544248,1.41254979860454,0.298594712465137,0.00256,1.3698,0.201792828372077,6.78815005989354,0.11055840468382,0.115005298225645,0.137446506787074,0.161148205678063,0.163157443771205,0.155888891334493,0.156795249519701,"2010"
"1057","PRT",2011,1.347,499554,277737,289778,334228,399022,422760,397097,402333,2522955,1.38602472101167,0.290631422280619,0.00307,1.3646,0.198003531573096,6.8917962682713,0.110084008632734,0.11485658681982,0.132474816237309,0.15815660604331,0.167565414365298,0.157393611855939,0.159468956045589,"2010"
"1058","PRT",2012,1.281,489949,273453,288074,321381,383396,426522,399264,402348,2494438,1.37491611336902,0.282539393642977,0.00326,1.351,0.196416587624146,6.87823781250702,0.109625093908929,0.115486534441826,0.128839041098636,0.153700352544341,0.170989216809558,0.160061705281911,0.161298055914799,"2010"
"1059","PRT",2013,1.21,480965,269874,283936,305380,367851,426001,403385,400834,2457261,1.37012511084496,0.273976187307738,0.00281,1.3144,0.195732158692137,6.71529915565582,0.109827161217307,0.115549793041928,0.124276582748027,0.149699604559711,0.173364164409072,0.164160420891391,0.163122273132565,"2010"
"1060","PRT",2014,1.231,463483,267655,279329,294052,354864,419465,407787,398136,2421288,1.33994014755783,0.268004467043987,0.00285,1.2918,0.19142002107969,6.74851038419964,0.110542405529619,0.115363806370824,0.121444454356524,0.146560012687462,0.17324044062499,0.168417387770476,0.164431492660105,"2010"
"1061","PRT",2015,1.307,449799,270305,274078,283713,343514,407829,414550,394231,2388220,1.31838482216881,0.262633676964434,0.00297,1.2752,0.188340688881259,6.77070901447091,0.113182621366541,0.114762459069935,0.118796844511812,0.143836832452622,0.170766931019755,0.173581160864577,0.165073150714758,"2010"
"1062","RUS",1959,2.583,13499194,4511197,5740188,5361347,6037538,3944473,3823471,4484187,33902401,2.78724677936527,0.336226481422363,0.04076,NA,0.398178111337896,NA,0.133064233415209,0.169315087742606,0.158140628446935,0.178085852975428,0.116347895241992,0.112778767497913,0.132267534679918,"1950"
"1063","RUS",1960,2.556,13274378.11,3709689.37,6090294.14,5041336.38,6099486.88,4364822.86,3489139.56,4681101.38,33475870.57,2.7757499711829,0.332801599190793,0.03647,NA,0.396535710168986,NA,0.110816815420612,0.181930866510696,0.150596124735823,0.182205474454969,0.1303871351418,0.104228493556396,0.139835090179703,"1960"
"1064","RUS",1961,2.458,13267577.51,3131445.27,6210091.17,4802054.24,6189533.07,4749391.9,3407980.16,4482530.19,32973026,2.81663692528553,0.333350882324237,0.03242,NA,0.402376703612219,NA,0.0949699087369173,0.188338527680171,0.145635837002039,0.187715045322198,0.144038703029561,0.103356609126502,0.135945369102611,"1960"
"1065","RUS",1962,2.34,13226358.53,3049004.06,6086612.79,4928022.75,5931618.16,5287296.87,3425908.72,4291104.92,32999568.27,2.80562790859809,0.329084332896335,0.03143,NA,0.400803986942584,NA,0.0923952712063769,0.184445224864755,0.149335976449125,0.17974835644721,0.160223213429331,0.103816773964116,0.130035183639086,"1960"
"1066","RUS",1963,2.283,12968462,3423537.02,5412544.32,5153840.26,5781153.58,5591041.16,3723953.63,3836885.52,32922955.49,2.75732335232094,0.332138888421527,0.03041,2.444,0.393903336045849,6.20456791387907,0.103986321065248,0.164400317026338,0.156542454445362,0.175596433976165,0.169821970014151,0.113111158295953,0.116541345176784,"1960"
"1067","RUS",1964,2.16,12584272.93,4074588.58,4473658.14,5618329.31,5260550.14,5936064.15,3863008.71,3748240.43,32974439.46,2.67146043883046,0.329918555952914,0.028,2.3594,0.381637205547208,6.18231127810767,0.123568092338392,0.135670483358082,0.170384376565836,0.159534179387078,0.180020168567257,0.117151611164947,0.113671088618408,"1960"
"1068","RUS",1965,2.087,11974945.03,4825148.3,3648896.73,6010210.79,4905402.98,6012594.58,4275096.16,3410996.29,33088345.83,2.53335768553287,0.329893002995127,0.02604,2.2656,0.36190824079041,6.26015034930377,0.145826217024884,0.110277399442908,0.181641319299521,0.148251683695606,0.181713362489962,0.129202474549934,0.103087543497184,"1960"
"1069","RUS",1966,2.098,11249298.49,5400785.83,3095571.39,6109995.08,4685039.52,6074826.16,4686960.6,3302522.22,33355700.8,2.36076855054414,0.323633871904739,0.02525,2.1936,0.337252650077734,6.50432249974727,0.16191492609863,0.0928048674066533,0.18317693627951,0.140456935625229,0.182122576180441,0.140514529378438,0.0990092290310986,"1960"
"1070","RUS",1967,2.006,10614978.25,5621540.15,2999131.26,6019326.5,4790543.1,5839715.71,5186885.82,3340239.22,33797381.76,2.19853858140992,0.319843403159523,0.02477,2.1268,0.314076940201418,6.77158914830259,0.166330640341295,0.0887385680138555,0.178100378980363,0.141743024179161,0.172786038618868,0.15347004856272,0.0988313013037374,"1960"
"1071","RUS",1968,1.97,10033208.96,5801035.32,3374603.92,5335180.42,5035593.6,5652131.08,5521197.91,3621148.01,34340890.26,2.04515556202124,0.301994908736533,0.02507,2.0642,0.292165080288748,7.06518382675965,0.16892501260391,0.0982678053611998,0.155359409136064,0.14663549960047,0.164588950292403,0.160776202020338,0.105447120985617,"1960"
"1072","RUS",1969,1.984,9565293.56,5932955.73,3987595.71,4434232.89,5498189.94,5154339.44,5825116.45,3767735.92,34600166.08,1.93516570889246,0.287062865739863,0.02443,2.029,0.276452244127494,7.33942314848516,0.171471885894485,0.115247877735042,0.128156404791454,0.158906460948409,0.148968632927441,0.168355158658244,0.108893579044925,"1960"
"1073","RUS",1970,1.995,9322604,5989559,4745398,3588406,5929349,4764498,5913429,4168123,35098762,1.85927435275352,0.271170675478525,0.02244,2.0106,0.265610621821932,7.56972739346217,0.170648725445074,0.135201292854717,0.102237395153709,0.168933280324816,0.135745471592417,0.168479703073288,0.118754131555979,"1970"
"1074","RUS",1971,2.024,9435071,6157528,5361192,3071056,6018501,4556173,5904171,4755792,35824413,1.84358909104805,0.253725218051724,0.02038,1.9958,0.263369870149722,7.57793592283513,0.171880778618759,0.149651914743167,0.085725228770671,0.167999989281053,0.127180674251383,0.164808590164478,0.13275282417049,"1970"
"1075","RUS",1972,2.027,9450001,6209899,5581756,2983328,5921344,4691645,5689703,5178707,36256382,1.82450656549239,0.245602884479759,0.02069,2,0.260643795070341,7.67330754779814,0.171277404347737,0.153952371750717,0.082284216886285,0.163318667593474,0.129401907779988,0.156929695853271,0.14283573578853,"1970"
"1076","RUS",1973,1.962,9644788,6282466,5737080,3389605,5240896,4979930,5479388,5475279,36584644,1.84540584842099,0.235905015229887,0.02084,1.9984,0.263629406917285,7.58033795762022,0.171724125564813,0.156816614096341,0.0926510313999502,0.143253983829937,0.136120772420254,0.14977289378571,0.149660578902995,"1970"
"1077","RUS",1974,1.995,9816214,6363868,5886504,3998659,4367524,5439381,5034678,5694573,36785187,1.86796652685224,0.227433477502779,0.02178,2.0006,0.266852360978891,7.49702941604574,0.173000833188642,0.160023761738659,0.108702967854968,0.11873050964781,0.147868787509494,0.136866994858555,0.154806145201872,"1970"
"1078","RUS",1975,1.971,10057411,6312004,5966590,4729735,3558512,5880580,4675689,5779426,36902536,1.90777883124347,0.224598304029837,0.02262,1.9958,0.272539833034781,7.32296625332305,0.171045263664264,0.161685093945847,0.128168291740167,0.0964300122896703,0.159354359819607,0.126703731147366,0.156613247393079,"1970"
"1079","RUS",1976,1.953,10242464,6306712,6099058,5300475,3053380,5975311,4511366,5804566,37050868,1.93510305885411,0.225469886427492,0.02402,1.9816,0.276443294122016,7.16819703040206,0.170217658598444,0.164613093544799,0.143059401469353,0.0824104849581392,0.161273171791819,0.121761411905384,0.156664777732063,"1970"
"1080","RUS",1977,1.918,10392301,6286840,6183246,5530529,2972779,5883533,4645346,5593601,37095874,1.96102960129744,0.229225169354414,0.0235,1.9598,0.280147085899634,6.99561087243335,0.169475451636481,0.166682849957923,0.149087442986247,0.080137726368167,0.15860343390211,0.125225409165451,0.150787685983622,"1970"
"1081","RUS",1978,1.899,10478425,6196048,6273281,5698793,3379934,5202897,4933654,5388516,37073123,1.97849463612763,0.244887030423631,0.02321,1.9472,0.282642090875376,6.88927821744203,0.167130457285727,0.169213718520557,0.15371764067462,0.0911693897490104,0.140341481347552,0.133078996339208,0.145348316083325,"1970"
"1082","RUS",1979,1.865,10566465,6013215,6373565,5872374,3982323,4338159,5383409,4950537,36913582,2.00374092657819,0.26696669534807,0.02235,1.9212,0.286248703796884,6.71164611233748,0.162899796611448,0.17266178611439,0.159084371709037,0.107882323639033,0.117522027529054,0.14583816330802,0.134111531089018,"1970"
"1083","RUS",1980,1.863,10624960,5796607,6339194,5959113,4710472,3533952,5817576,4601223,36758137,2.02335390392609,0.290264574616499,0.02189,1.8996,0.289050557703727,6.57186069831792,0.157695886491745,0.172456890293434,0.162116839599352,0.128147735017147,0.0961406722000084,0.158266345217659,0.125175631180655,"1980"
"1084","RUS",1981,1.882,10700593,5489437,6342213,6085750,5270802,3033398,5901516,4436284,36559400,2.04883425329737,0.310632887848269,0.02135,1.8854,0.292690607613911,6.44161428810534,0.150151178629846,0.173476944369984,0.166461976947105,0.144170910901164,0.0829717664950738,0.1614226710504,0.121344551606427,"1980"
"1085","RUS",1982,1.956,10783879,5197443,6338459,6157887,5505453,2946674,5807566,4555735,36509217,2.06761906178377,0.319462890699628,0.02035,1.893,0.295374151683395,6.4088207759935,0.142359749868095,0.173612570217543,0.168666641084086,0.150796249615542,0.0807104134827104,0.159071228506489,0.124783147225535,"1980"
"1086","RUS",1983,2.088,10972715,4911332,6281009,6250598,5688116,3327347,5144259,4824537,36427198,2.10856198711743,0.327741760428568,0.0202,1.9308,0.301223141016775,6.40986609953872,0.134825961634491,0.172426355713662,0.171591512473729,0.156150247954839,0.0913423810417699,0.14122027722253,0.132443263958979,"1980"
"1087","RUS",1984,2.051,11287781,4693382,6124643,6380340,5869683,3914419,4289283,5264455,36536205,2.16263476187524,0.335284493832898,0.0205,1.968,0.308947823125034,6.37000766049589,0.12845838805645,0.167632161030408,0.174630616398173,0.160653877434725,0.107138083990934,0.117398153420696,0.144088719668614,"1980"
"1088","RUS",1985,2.051,11528791,4574025,5893972,6383480,5960299,4657117,3499452,5682884,36651229,2.20187805980531,0.336790316090083,0.02038,2.0056,0.314554008543615,6.37601157679066,0.124798680011522,0.160812397314153,0.174168238669432,0.162622077420651,0.127065779976982,0.095479799599626,0.155053027007635,"1980"
"1089","RUS",1986,2.177,11703720,4567997,5588749,6423896,6097322,5229321,2998859,5773116,36679260,2.23357941245271,0.341370518380142,0.01937,2.0646,0.319082773207529,6.47042138704617,0.124538962890745,0.152368095757657,0.175137012033503,0.166233506346638,0.142568879524832,0.0817589831419718,0.157394560304652,"1980"
"1090","RUS",1987,2.229,11966960,4615300,5304064,6444161,6183952,5485435,2905740,5694723,36633375,2.28667765391532,0.344716068339322,0.01938,2.1192,0.326668236273617,6.4873157677472,0.125986207931975,0.144787751606288,0.175909563342171,0.168806504997151,0.149738728686614,0.0793194730215275,0.155451770414274,"1980"
"1091","RUS",1988,2.142,12138150,4738802,5032588,6371634,6266228,5700732,3263778,5063284,36437046,2.33188634446382,0.346841014499364,0.01844,2.13,0.333126620637688,6.39396514131066,0.130054505516172,0.138117343540967,0.174866919782685,0.171974094716679,0.156454285564203,0.0895730680253278,0.138959782853967,"1980"
"1092","RUS",1989,2.018,12043535,4851177,4813306,6204758,6392661,5880732,3845332,4226370,36214336,2.32793844404603,0.347857240845172,0.01726,2.1234,0.332562634863718,6.3849626428121,0.133957364287999,0.132911618205564,0.171334302525939,0.176522938319234,0.162386851439165,0.10618259023167,0.11670433499043,"1980"
"1093","RUS",1990,1.894,11730164,4967223,4669712,5937825,6404657,5962350,4607094,3455533,36004394,2.28058686392555,0.342804880982027,0.01689,2.092,0.325798123417936,6.42115423518375,0.137961577689656,0.129698391812955,0.164919453997754,0.177885426984273,0.165600620857554,0.127959215200234,0.0959753134575741,"1990"
"1094","RUS",1991,1.733,11320231,5054844,4636604,5612224,6460320,6098382,5194524,2963009,36019907,2.19993952233136,0.3351631085555,0.01709,2.0032,0.314277074618766,6.37399340193676,0.140334732124655,0.128723375104772,0.15580895308808,0.17935415546742,0.169305878552102,0.144212587778197,0.0822603178847741,"1990"
"1095","RUS",1992,1.549,10659339,5142815,4637042,5313677,6472510,6181489,5457778,2868899,36074210,2.06838550310596,0.326720585149335,0.01712,1.8672,0.295483643300851,6.31913150637202,0.142562096300931,0.128541747691772,0.147298499398878,0.179422085750457,0.171354798899269,0.151293070589765,0.0795277013689281,"1990"
"1096","RUS",1993,1.37,9629075,5111869,4667634,4964364,6330864,6207922,5640914,3203001,36126568,1.86576053944565,0.312657100447516,0.01893,1.7128,0.266537219920807,6.42611940091857,0.141498882484492,0.129202253587997,0.137415876315735,0.17524122413178,0.171838133088092,0.156143091145552,0.0886605392463519,"1990"
"1097","RUS",1994,1.395,8722129,5191436,4762134,4748054,6169906,6342937,5819218,3785265,36818950,1.6582467180623,0.296530998303863,0.01869,1.5882,0.236892388294615,6.70430996721099,0.140999023600619,0.129339212552232,0.12895680077786,0.167574197526002,0.172273706881918,0.158049536991142,0.102807521670227,"1990"
"1098","RUS",1995,1.338,8123024,5283393,4936827,4654902,5961555,6387038,5921577,4544059,37689351,1.50867994516541,0.281683200116659,0.01783,1.477,0.215525706452202,6.85301082786411,0.140182647347788,0.130987317876607,0.12350708824888,0.158176111867779,0.169465321915466,0.15711538784523,0.12056612489825,"1990"
"1099","RUS",1996,1.271,7522254,5361870,5049174,4659403,5644244,6460321,6044572,5122464,38342048,1.37331678266117,0.268729698528362,0.01711,1.3846,0.196188111808738,7.05751223779468,0.139843077761522,0.131687644854026,0.12152201676864,0.147207681759722,0.168491808262303,0.157648647250142,0.133599123343646,"1990"
"1100","RUS",1997,1.219,7052497,5418541,5163991,4699396,5360272,6480620,6134930,5383380,38641130,1.2775889059145,0.260335761402423,0.01694,1.3186,0.182512700844929,7.2247026858714,0.140227291489664,0.133639751218456,0.121616422708135,0.138719338694288,0.167713004252205,0.158766837305224,0.139317354332029,"1990"
"1101","RUS",1998,1.233,6701461,5555390,5213490,4833060,5082171,6421945,6215069,5609714,38930839,1.20496316557678,0.254688346172041,0.01659,1.2912,0.172137595082397,7.50097617770215,0.142698953906439,0.133916713174355,0.124144768624175,0.130543577547866,0.16495778578006,0.159643849442854,0.14409435152425,"1990"
"1102","RUS",1999,1.158,6575286,5742866,5311004,4936303,4872557,6270613,6351918,5782236,39267497,1.17213995075877,0.24979590626823,0.01658,1.2438,0.167448564394109,7.42795260443424,0.14624986155853,0.13525191075968,0.125709642251962,0.124086264016268,0.159689653761226,0.161760195716065,0.147252471936268,"1990"
"1103","RUS",2000,1.196,6363657,5906136,5367818,5061214,4751235,6029426,6368420,5864123,39348372,1.132082389584,0.249373697087137,0.01556,1.2154,0.161726055654857,7.51517740959326,0.150098611449541,0.136417791312942,0.128625753563578,0.120747943523559,0.153231904994697,0.161847102594232,0.149030892561451,"2000"
"1104","RUS",2001,1.224,6275841,6005017,5463851,5147967,4764558,5697181,6457790,5972125,39508489,1.11193538684813,0.25089607957419,0.01501,1.206,0.158847912406875,7.59216776428848,0.151993081790599,0.138295620467794,0.130300275467381,0.120595804106809,0.144201439847522,0.163453226469886,0.151160551850009,"2000"
"1105","RUS",2002,1.287,6253804,6168454,5525290,5237078,4788725,5398356,6463016,6053478,39634397,1.10451101350173,0.252957122067481,0.01394,1.2196,0.157787287643105,7.72939327506906,0.155633855108228,0.139406435273886,0.132134670801223,0.120822451266257,0.136203813066716,0.163065833952261,0.152732940531428,"2000"
"1106","RUS",2003,1.334,6471582,6294515,5724034,5311680,4952523,5136651,6437199,6146318,40002920,1.13244418157475,0.256586344196874,0.01264,1.2398,0.161777740224964,7.6636006800192,0.157351388348651,0.143090404400479,0.132782306891597,0.123804037305277,0.128406901296205,0.160918227969358,0.153646733788433,"2000"
"1107","RUS",2004,1.345,6659807,6179089,5876716,5402118,5028652,4914384,6265851,6279087,39945897,1.16704474053994,0.261122437681147,0.01172,1.2772,0.166720677219991,7.66071744247243,0.154686450025143,0.147116886622924,0.135235866652337,0.125886571028809,0.123026001894512,0.156858437801509,0.157189785974765,"2000"
"1108","RUS",2005,1.294,6916083,6019563,5985675,5445857,5139994,4788226,6008769,6292008,39680092,1.22007229721141,0.266779900611118,0.01092,1.2968,0.174296042458773,7.44021483050449,0.151702344843354,0.1508483145654,0.137244061833324,0.129535838777793,0.120670738364215,0.151430319264381,0.158568382351533,"2000"
"1109","RUS",2006,1.305,7066108,5841804,6001079,5532282,5206123,4791902,5652737,6374045,39399972,1.25540079064016,0.272548543943128,0.01031,1.313,0.179342970091451,7.32116792384153,0.148269242424842,0.152311757988051,0.1404133485171,0.132135195426027,0.121621964604442,0.143470584192293,0.161777906847243,"2000"
"1110","RUS",2007,1.416,7233651,5548351,6104469,5566829,5296659,4820505,5348539,6379031,39064383,1.29620777576341,0.278091887436185,0.00967,1.3388,0.185172539394773,7.23001371788603,0.14203093902699,0.156266873586612,0.142503953025445,0.135587934410739,0.123398979576869,0.136915998391681,0.163295321981663,"2000"
"1111","RUS",2008,1.502,7433057,5176387,6180110,5670376,5338921,4936327,5073543,6299230,38674894,1.34535337058713,0.284662628939591,0.00873,1.3724,0.192193338655304,7.14072615420546,0.133843598899069,0.159796430211289,0.146616458729014,0.138046170210576,0.127636471350122,0.131184406090421,0.162876464509508,"2000"
"1112","RUS",2009,1.541,7671193,4757418,6142545,5813931,5420861,5033584,4869986,6138600,38176925,1.40656564141821,0.294282266054691,0.0083,1.4116,0.20093794877403,7.02505429468402,0.124615012864446,0.160896798262301,0.152289138006793,0.141993128047898,0.13184885896389,0.127563600263772,0.160793463590899,"2000"
"1113","RUS",2010,1.567,7916420,4392725,6080125,5930056,5469973,5153923,4758112,5905169,37690083,1.4702790651854,0.302467601358161,0.00788,1.4662,0.210039866455057,6.98057956684966,0.116548562655062,0.161318960215609,0.157337302759455,0.145130298598706,0.136744803666259,0.126243075665288,0.15667699643962,"2010"
"1114","RUS",2011,1.583,8050558,4035774,5974033,5985907,5561941,5221417,4769943,5572302,37121317,1.51810093375728,0.311084005990412,0.00761,1.5218,0.216871561965326,7.01705648361269,0.108718502632867,0.160932679193467,0.161252549310144,0.149831456680268,0.140658183005738,0.128496060632763,0.150110568544753,"2010"
"1115","RUS",2012,1.692,8379503,3736229,5701511,6131148,5597343,5311353,4805447,5283256,36566287,1.60411476833839,0.320746019414003,0.00882,1.577,0.22915925261977,6.88167718288304,0.102176876749887,0.155922612541984,0.167672151126528,0.153073868287475,0.145252729652316,0.131417417360423,0.144484344281387,"2010"
"1116","RUS",2013,1.709,8686918,3495449,5329581,6228107,5697929,5352281,4918518,5020370,36042235,1.68714359694952,0.330890578789024,0.00816,1.6184,0.241020513849932,6.71478113687731,0.0969820267805257,0.14787043589278,0.172800243936038,0.158090334852986,0.148500252550931,0.136465399551387,0.139291306435353,"2010"
"1117","RUS",2014,1.752,8899149,3395521,4888818,6202336,5840550,5428678,5016931,4822505,35595339,1.75006179882147,0.338327610814438,0.00743,1.6606,0.250008828403067,6.64216544114499,0.0953922927942897,0.137344330391122,0.174245734813763,0.164081876000675,0.152510922848635,0.140943481392325,0.13548136175919,"2010"
"1118","SVK",1950,3.578,372568.58,153948.35,152957.12,156226.08,87263.59,129658.49,124568.92,113211.83,917834.38,2.84144952164463,0.265287153440471,0.11021,NA,0.405921360234948,NA,0.167729988497489,0.166650022414719,0.170211623582895,0.0950755298575763,0.141265671482038,0.13572047715188,0.123346687013402,"1950"
"1119","SVK",1951,3.569,395476.11,151544.85,153607.84,157814.36,95766.05,123036.95,126892.32,113738.84,922401.21,3.0012241310915,0.274913353593714,0.10567,NA,0.428746304441643,NA,0.164293854297958,0.166530397331114,0.171090798981064,0.103822554612651,0.133387671943752,0.137567382419197,0.123307340414265,"1950"
"1120","SVK",1952,3.549,415973.02,148707.53,154154.38,156604.55,112222.82,111849.39,128368.44,114815.38,926722.49,3.14205295697529,0.290084003464727,0.07485,NA,0.448864708139327,NA,0.160466085159971,0.166343626774397,0.168987535847975,0.121096467616751,0.120693509876943,0.138518749016224,0.123894025707739,"1950"
"1121","SVK",1953,3.464,433867.24,145980.8,154548.33,154123.76,131484.65,98329.1,129662.94,116846.54,930976.12,3.26224337526509,0.306783819546306,0.06185,NA,0.466034767895013,NA,0.1568040219979,0.166006760731951,0.165550712514517,0.141233107031789,0.105619357884282,0.139276332888109,0.125509706951452,"1950"
"1122","SVK",1954,3.41,447428.06,144978.82,153686.36,152062.86,148555.64,86822.6,130038.81,119558.17,935703.26,3.34721118744419,0.321275465044335,0.05004,3.514,0.478173026777741,7.34880430976993,0.154941022648569,0.164246900240574,0.162511841628082,0.158763623416253,0.0927886047976364,0.138974411609937,0.127773595658949,"1950"
"1123","SVK",1955,3.434,459832.06,145693.33,151508.68,151663.27,155025.29,85338.48,128874.76,122609.7,940713.51,3.4216840576681,0.326016961316948,0.04432,3.4852,0.4888120082383,7.12993940668687,0.154875345629936,0.161057195830004,0.161221528539544,0.164795432777403,0.0907167581764612,0.13699682063671,0.130336918409942,"1950"
"1124","SVK",1956,3.426,466199.32,147188.05,149099.42,152431.41,157161.7,93824.48,122111.93,124951.55,946768.54,3.44687756523891,0.326999786030068,0.04061,3.4566,0.492411080748416,7.01974454909973,0.155463604652516,0.15748244021712,0.161001769239185,0.165998016790883,0.0990997018130746,0.128977595727885,0.131976871559336,"1950"
"1125","SVK",1957,3.349,469692.45,149540.39,145939.12,152787.5,155777.07,111171.25,110956.51,126333.99,952505.83,3.45178690402346,0.3239503216479,0.04577,3.4166,0.493112414860495,6.92864324043957,0.156996823840963,0.15321598609008,0.160405842345343,0.163544479302557,0.116714508718545,0.116489061279551,0.132633298422961,"1950"
"1126","SVK",1958,3.203,468995.87,152427.67,142704.47,153481.38,153278.01,130475.86,97287.08,127980.07,957634.54,3.42820872981461,0.320330331861255,0.03633,3.3644,0.48974410425923,6.86971006029541,0.159171023634966,0.149017672232248,0.160271349444016,0.160058982417238,0.136248072255205,0.10159103074958,0.133641869266746,"1950"
"1127","SVK",1959,3.014,465639.54,154459.09,141741.92,152203.01,151161.69,149182.12,84555.48,128295.57,961598.88,3.38964286231282,0.315479464784734,0.03143,3.2852,0.484234694616117,6.78431354986735,0.160627360547675,0.147402334744816,0.158281184770099,0.157198280014636,0.155139656568652,0.0879321739642625,0.133419009389861,"1950"
"1128","SVK",1960,3.019,457107.06,157707.53,142740.22,149512.03,150822.48,154261.76,83458.4,127893.02,966395.44,3.31101460909211,0.310778070310431,0.02853,3.2022,0.473002087013159,6.76994898737289,0.163191508850663,0.147703739164994,0.154711025954344,0.156067044356087,0.159625918764683,0.0863605068335173,0.132340256075712,"1960"
"1129","SVK",1961,2.967,448201.46,158601.52,144555.51,146919.57,151582.57,156779.61,91823.08,120981.48,971243.34,3.23030294344155,0.307340218157892,0.0275,3.1104,0.461471849063078,6.74017278912032,0.163297408041943,0.148835522516942,0.151269577817646,0.156070640340247,0.161421554767109,0.0945417859956703,0.124563510520443,"1960"
"1130","SVK",1962,2.837,438034,161300,147434,143328,151655,155064,110104,109826,978711,3.13293505437254,0.30139949382402,0.02493,3.008,0.447562150624648,6.72085428984965,0.164808610509129,0.150640996167408,0.146445682126797,0.154953811697222,0.158436964538051,0.112498991019821,0.112214943941572,"1960"
"1131","SVK",1963,2.936,426552.29,167206.66,150370.56,139821.67,152396.66,152382.22,129141.78,96077.34,987396.89,3.02397755172188,0.295948197689786,0.02658,2.9546,0.431996793103126,6.83940262328448,0.169340881760322,0.152289886187509,0.141606350410927,0.154341847278859,0.154327222967048,0.130790142553518,0.097303668841817,"1960"
"1132","SVK",1964,2.911,421384.76,174845.44,151829.44,139003.67,150592.23,150096.22,148524.01,82685.56,997576.57,2.95685906095409,0.290299420324196,0.02552,2.934,0.422408437279155,6.94588398588501,0.175270195048787,0.152198281882262,0.139341354017567,0.150958066306629,0.150460851340965,0.148884821944044,0.0828864294597456,"1960"
"1133","SVK",1965,2.806,420645.78,180344,154552.33,139980.67,147707.66,149496.67,153046.66,81588.99,1006716.98,2.92487413890645,0.285768826507724,0.02796,2.8914,0.417839162700921,6.91988750243019,0.179140715397489,0.153521131629269,0.139046696123075,0.146722130384649,0.148499203817939,0.152025507705254,0.0810446149423247,"1960"
"1134","SVK",1966,2.684,415906.8,191185.11,154386.45,141446,145076.33,150061.45,155231.88,89702.11,1027089.33,2.83456123529197,0.278965345691986,0.02652,2.8348,0.404937319327424,7.00058963374487,0.186142630845946,0.150314530090581,0.137715382555868,0.141249963136118,0.146103601329399,0.151137661998689,0.0873362300433985,"1960"
"1135","SVK",1967,2.511,410161.94,202320,155974,143619.78,141545.22,149893.77,153502.23,107474.56,1054329.56,2.72318418161395,0.270470458971102,0.02466,2.7696,0.389026311659136,7.11931279966152,0.191894458503089,0.147936666026892,0.136219058488695,0.134251400482407,0.142169750035274,0.145592266235995,0.101936400227648,"1960"
